time,open,close,high,low,volumefrom,volumeto
1445212800,261.67,263.82,265.95,259.89,58169.97,1.535267106E7
1445299200,263.82,269.75,272.12,262.7,75401.79,2.020035534E7
1445385600,269.75,267.11,272.17,263.54,59638.03,1.60069771E7
1445472000,267.11,274.42,278.74,266.8,93154.36,2.548188258E7
1445558400,274.42,276.92,279.77,273.17,69321.79,1.922182238E7
1445644800,276.92,282.56,283.05,277.01,60132.74,1.687562647E7
1445731200,282.56,287.86,295.56,281.75,113901.26,3.294617024E7
1445817600,287.86,285.15,287.62,279.62,73205.79,2.079404979E7
1445904000,285.15,294.66,298.43,285.09,105868.3,3.10039382E7
1445990400,294.66,303.54,307.46,294.02,116408.66,3.511711266E7
1446076800,303.54,313.63,318.48,300.16,138919.55,4.319487881E7
1446163200,313.63,327.12,334.92,310.82,156489.02,5.079645631E7
1446249600,327.12,311.24,333.25,304.6,105831.92,3.376242844E7
1446336000,311.24,322.95,324.34,304.72,73712.79,2.34275496E7
1446422400,322.95,359.28,365.75,319.75,223094.73,7.686405945E7
1446508800,359.28,396.49,416.78,354.58,421992.87,1.6348162582E8
1446595200,396.49,400.89,492.8,368.62,517733.91,2.2967302439E8
1446681600,400.89,382.7,447.24,366.08,302953.09,1.2176370816E8
1446768000,382.7,369.81,396.35,348.84,255274.81,9.492169402E7
1446854400,369.81,385.09,391.75,368.98,103025.55,3.9495095E7
1446940800,385.09,371.56,389.78,365.49,94356.82,3.590798164E7
1447027200,371.56,380.22,385.11,360.17,125535.36,4.707444094E7
1447113600,380.22,336.69,381.38,323.21,210288.65,7.489605237E7
1447200000,336.69,304.71,341.76,292.38,263962.67,8.307842653E7
1447286400,304.71,333.85,346.13,306.07,164613.86,5.412082819E7
1447372800,333.85,333.77,341.79,323.91,97247.84,3.248029894E7
1447459200,333.77,331.77,369.8,326.35,71109.3,2.383609789E7
1447545600,331.77,317.45,334.78,314.16,88318.89,2.864066353E7
1447632000,317.45,330.21,332.01,314.06,87141.33,2.826051756E7
1447718400,330.21,333.91,342.91,328.15,98247.88,3.294478748E7
1447804800,333.91,335.92,337.39,329.42,78355.69,2.619485326E7
1447891200,335.92,324.98,335.64,323.36,86374.86,2.854306216E7
1447977600,324.98,321.12,327.06,309.48,109984.76,3.509032443E7
1448064000,321.12,324.7,328.42,318.37,44997.78,1.46529967E7
1448150400,324.7,322.78,326.94,319.35,36748.64,1.191563214E7
1448236800,322.78,322.12,325.0,319.89,42733.54,1.383902395E7
1448323200,322.12,318.35,323.26,315.54,50660.16,1.628294139E7
1448409600,318.35,327.52,330.04,315.69,77684.42,2.520093479E7
1448496000,327.52,353.74,368.92,327.4,211376.8,7.339583257E7
1448582400,353.74,359.52,363.9,345.15,103479.86,3.69553942E7
1448668800,359.52,355.83,360.08,350.49,56171.07,1.998811149E7
1448755200,355.83,370.84,372.84,354.55,67365.88,2.454610004E7
1448841600,370.84,377.97,382.56,367.87,129767.07,4.891336838E7
1448928000,377.97,361.8,379.02,353.66,111904.7,4.082147073E7
1449014400,361.8,359.98,363.43,347.16,92449.73,3.288108902E7
1449100800,359.98,360.31,371.37,355.47,87225.21,3.16732833E7
1449187200,360.31,361.67,363.95,354.31,60548.44,2.18206102E7
1449273600,361.67,386.69,390.28,361.5,115198.52,4.34381021E7
1449360000,386.69,393.38,402.19,382.62,131856.64,5.206857743E7
1449446400,393.38,394.28,398.74,381.69,96750.51,3.810287877E7
1449532800,394.28,410.67,411.07,388.03,74361.57,2.954312008E7
1449619200,410.67,416.0,424.58,403.26,147362.83,6.12898387E7
1449705600,416.0,415.49,420.36,409.53,71661.75,2.979427099E7
1449792000,415.49,449.83,453.37,413.72,175058.38,7.643391746E7
1449878400,449.83,432.29,467.71,403.69,211440.71,9.183864061E7
1449964800,432.29,434.69,440.97,420.76,64139.63,2.789825074E7
1450051200,434.69,442.0,449.45,428.84,218923.82,9.706856878E7
1450137600,442.0,462.65,464.23,440.72,107064.22,4.891222787E7
1450224000,462.65,453.98,465.16,437.37,185221.17,8.433614539E7
1450310400,453.98,455.53,458.44,447.29,64574.94,2.934434808E7
1450396800,455.53,463.18,466.12,453.46,83409.95,3.842521105E7
1450483200,463.18,461.2,465.99,452.33,61309.41,2.832790015E7
1450569600,461.2,441.78,462.76,431.1,121531.64,5.431648495E7
1450656000,441.78,437.59,445.54,423.99,121990.88,5.32702156E7
1450742400,437.59,437.03,443.22,433.25,65785.54,2.884553639E7
1450828800,437.03,442.43,444.78,434.28,63247.04,2.78773491E7
1450915200,442.43,452.98,460.62,441.76,79604.01,3.609666215E7
1451001600,452.98,454.05,457.44,449.52,42390.82,1.925195885E7
1451088000,454.05,415.37,456.48,400.45,208582.27,8.856477072E7
1451174400,415.37,422.39,425.51,406.09,67581.91,2.825930348E7
1451260800,422.39,421.76,429.85,417.14,68345.44,2.897863973E7
1451347200,421.76,431.92,433.56,419.3,70645.37,3.016344565E7
1451433600,431.92,427.15,435.04,420.77,68269.9,2.928941654E7
1451520000,427.15,429.95,433.12,417.14,65213.47,2.775827873E7
1451606400,429.95,433.99,437.95,425.86,46973.12,2.033428658E7
1451692800,433.99,433.72,437.43,430.73,33570.39,1.456682095E7
1451779200,433.72,430.7,434.14,423.09,54826.26,2.349016261E7
1451865600,430.7,433.32,435.26,428.6,53007.87,2.294396822E7
1451952000,433.32,431.2,435.25,428.87,45029.87,1.949958899E7
1452038400,431.2,430.82,432.11,425.0,43432.03,1.870233467E7
1452124800,430.82,457.05,457.54,428.52,130197.44,5.825361503E7
1452211200,457.05,452.87,462.92,446.51,91304.61,4.159402532E7
1452297600,452.87,448.31,454.55,444.9,39809.95,1.796711395E7
1452384000,448.31,446.19,448.88,438.62,44457.28,1.977845668E7
1452470400,446.19,447.72,451.08,441.77,56587.4,2.535848083E7
1452556800,447.72,445.04,448.41,443.14,44585.93,1.991340066E7
1452643200,445.04,432.18,443.72,420.39,92040.06,3.952519532E7
1452729600,432.18,429.13,433.74,427.01,46172.51,1.994873059E7
1452816000,429.13,372.26,430.15,364.71,268141.73,1.0706061339E8
1452902400,372.26,385.04,386.72,350.39,183962.03,6.829710565E7
1452988800,385.04,382.47,390.72,377.71,66089.34,2.54643824E7
1453075200,382.47,384.4,387.29,373.21,69301.33,2.654646591E7
1453161600,384.4,379.46,386.69,375.89,66345.24,2.541787687E7
1453248000,379.46,414.58,425.72,374.05,190316.94,7.687391715E7
1453334400,414.58,410.24,423.42,403.86,89938.22,3.726494218E7
1453420800,410.24,382.65,411.49,374.9,144856.97,5.654879009E7
1453507200,382.65,388.61,395.43,380.27,61383.14,2.390853375E7
1453593600,388.61,402.13,405.4,385.53,64535.73,2.577017558E7
1453680000,402.13,392.76,403.78,386.85,67659.06,2.679304472E7
1453766400,392.76,389.78,397.74,387.9,56805.12,2.23847545E7
1453852800,389.78,395.02,397.37,389.35,43678.72,1.729711736E7
1453939200,395.02,379.69,395.42,376.71,77319.55,2.971781305E7
1454025600,379.69,380.29,385.75,363.49,138455.81,5.192704184E7
1454112000,380.29,377.76,381.75,375.04,36179.6,1.372065684E7
1454198400,377.76,369.84,380.54,366.88,39019.71,1.471885575E7
1454284800,369.84,372.18,379.78,365.27,74346.01,2.772808891E7
1454371200,372.18,373.92,376.63,371.4,50981.07,1.912325248E7
1454457600,373.92,368.02,375.89,366.2,59813.05,2.226668214E7
1454544000,368.02,390.65,391.83,368.05,101868.7,3.896190549E7
1454630400,390.65,386.46,391.15,384.48,60917.35,2.368822807E7
1454716800,386.46,376.68,386.35,372.87,78850.1,2.98012868E7
1454803200,376.68,377.94,382.61,375.28,40743.17,1.539572835E7
1454889600,377.94,372.63,380.92,372.1,62236.23,2.342406252E7
1454976000,372.63,375.32,377.59,371.42,55358.89,2.080170137E7
1455062400,375.32,381.88,385.38,374.09,97487.81,3.713779106E7
1455148800,381.88,379.45,383.23,372.75,62653.08,2.385846737E7
1455235200,379.45,384.04,386.4,379.32,53759.93,2.068566327E7
1455321600,384.04,390.1,392.57,383.31,48158.05,1.875714648E7
1455408000,390.1,405.5,405.93,390.06,73589.64,2.944248467E7
1455494400,405.5,401.07,410.85,396.56,86127.28,3.486275381E7
1455580800,401.07,406.42,409.75,398.0,68330.32,2.772659005E7
1455667200,406.42,417.14,421.45,405.05,90323.21,3.755968621E7
1455753600,417.14,421.4,425.51,414.78,77346.22,3.254110812E7
1455840000,421.4,419.98,424.26,416.36,52240.27,2.199148098E7
1455926400,419.98,440.06,442.66,419.49,111626.76,4.850079367E7
1456012800,440.06,437.87,447.61,425.47,100499.03,4.412052096E7
1456099200,437.87,437.79,440.18,431.3,56010.22,2.45637482E7
1456185600,437.79,419.9,440.76,414.36,93717.62,3.991570629E7
1456272000,419.9,422.72,425.17,410.36,66506.84,2.804119985E7
1456358400,422.72,423.48,427.18,417.51,53541.45,2.269209941E7
1456444800,423.48,427.32,427.58,419.11,53212.34,2.264201392E7
1456531200,427.32,431.3,434.14,427.3,42792.33,1.854343643E7
1456617600,431.3,432.47,435.62,421.22,50847.07,2.187609134E7
1456704000,432.47,436.21,441.32,429.83,68773.52,3.007731962E7
1456790400,436.21,434.04,439.02,428.49,67461.59,2.931267084E7
1456876800,434.04,425.36,435.91,423.85,57744.55,2.489431179E7
1456963200,425.36,419.56,425.83,414.94,78902.45,3.318875108E7
1457049600,419.56,409.48,423.39,407.2,75267.61,3.14166103E7
1457136000,409.48,399.0,410.06,386.93,129149.15,5.172593708E7
1457222400,399.0,405.96,412.02,393.09,62593.92,2.532445627E7
1457308800,405.96,414.87,416.58,401.98,61774.07,2.534962797E7
1457395200,414.87,411.9,416.72,408.42,53769.8,2.220451793E7
1457481600,411.9,412.76,414.88,408.94,50919.66,2.103542897E7
1457568000,412.76,415.83,417.48,410.27,55735.81,2.311463662E7
1457654400,415.83,419.11,422.4,415.11,60632.19,2.546978133E7
1457740800,419.11,410.36,420.67,407.03,59635.49,2.466032163E7
1457827200,410.36,412.41,415.93,409.57,34977.81,1.4457108E7
1457913600,412.41,414.31,416.08,411.19,49332.82,2.047190973E7
1458000000,414.31,415.13,417.37,412.31,48596.63,2.022761088E7
1458086400,415.13,415.91,416.95,413.32,44535.24,1.850995418E7
1458172800,415.91,418.16,419.56,415.33,43820.66,1.840934068E7
1458259200,418.16,408.16,418.58,402.48,66068.03,2.717816573E7
1458345600,408.16,408.69,410.49,402.13,36997.54,1.508465626E7
1458432000,408.69,411.53,413.45,407.24,30543.21,1.257752163E7
1458518400,411.53,411.11,413.09,407.25,43159.26,1.773545725E7
1458604800,411.11,416.21,417.94,410.78,49075.11,2.042509247E7
1458691200,416.21,416.98,419.58,414.18,40605.05,1.694652238E7
1458777600,416.98,414.74,417.68,412.88,38828.43,1.621067262E7
1458864000,414.74,415.71,417.3,412.41,34588.15,1.443120038E7
1458950400,415.71,416.51,417.71,413.93,28056.64,1.169630667E7
1459036800,416.51,424.57,427.36,415.5,61724.4,2.613715051E7
1459123200,424.57,422.21,425.36,419.7,43444.76,1.841074999E7
1459209600,422.21,415.0,424.53,406.36,69113.03,2.876585705E7
1459296000,415.0,412.44,416.22,408.4,43282.31,1.789079261E7
1459382400,412.44,415.66,417.16,411.45,41840.9,1.740727319E7
1459468800,415.66,415.64,416.86,412.79,38218.91,1.585251101E7
1459555200,415.64,418.51,420.09,415.09,31309.25,1.313733989E7
1459641600,418.51,419.06,420.18,416.95,22798.16,9591214.82
1459728000,419.06,419.33,420.39,416.21,33436.9,1.403193965E7
1459814400,419.33,422.07,423.67,417.95,40886.78,1.726036839E7
1459900800,422.07,421.26,422.81,419.54,32667.23,1.383675491E7
1459987200,421.26,420.14,422.03,417.94,36056.99,1.520049586E7
1460073600,420.14,417.69,423.51,415.5,46947.25,1.981083826E7
1460160000,417.69,418.05,418.85,412.39,29424.6,1.229188083E7
1460246400,418.05,420.25,421.63,416.69,23300.23,9806327.9
1460332800,420.25,421.43,422.35,418.11,36387.29,1.537419504E7
1460419200,421.43,424.74,426.69,420.7,57711.94,2.458050364E7
1460505600,424.74,423.47,426.58,421.41,38088.6,1.618379393E7
1460592000,423.47,424.02,425.44,421.84,30664.4,1.303897054E7
1460678400,424.02,428.67,429.49,423.25,54119.98,2.32145601E7
1460764800,428.67,430.05,432.0,426.84,29021.18,1.251726578E7
1460851200,430.05,426.26,430.62,423.79,25586.86,1.098086831E7
1460937600,426.26,427.69,429.07,424.35,32574.71,1.395152485E7
1461024000,427.69,434.92,436.07,426.84,45675.4,1.971346634E7
1461110400,434.92,441.16,442.86,432.51,74361.53,3.265541581E7
1461196800,441.16,449.34,450.8,439.53,63127.8,2.816877429E7
1461283200,449.34,445.28,450.19,441.9,49710.33,2.222515727E7
1461369600,445.28,450.08,451.48,443.07,42358.77,1.899821155E7
1461456000,450.08,457.56,461.78,447.89,74434.28,3.398426934E7
1461542400,457.56,461.73,466.23,451.79,81656.03,3.761468481E7
1461628800,461.73,466.0,468.86,459.23,67557.86,3.145123915E7
1461715200,466.0,447.01,467.87,444.62,90806.31,4.153968476E7
1461801600,447.01,448.48,450.1,433.9,81934.58,3.636978838E7
1461888000,448.48,454.98,456.31,445.22,44850.72,2.026476195E7
1461974400,454.98,448.53,456.86,446.65,35308.4,1.599480553E7
1462060800,448.53,452.24,454.21,447.52,21745.59,9838490.74
1462147200,452.24,444.18,453.87,440.21,73854.48,3.286301195E7
1462233600,444.18,450.27,451.54,441.55,49749.84,2.229225348E7
1462320000,450.27,445.8,450.87,444.22,39440.84,1.767660971E7
1462406400,445.8,448.08,449.19,444.35,41887.49,1.876536938E7
1462492800,448.08,459.56,461.48,445.72,68429.7,3.112270807E7
1462579200,459.56,458.46,460.61,454.6,30971.06,1.424760197E7
1462665600,458.46,457.87,460.18,454.94,27597.1,1.268958118E7
1462752000,457.87,460.44,464.18,455.38,48422.16,2.232204396E7
1462838400,460.44,449.36,462.14,446.81,59992.45,2.724792523E7
1462924800,449.36,452.5,456.15,449.59,39965.14,1.813720937E7
1463011200,452.5,454.43,455.34,448.4,49186.86,2.225291949E7
1463097600,454.43,455.41,457.22,451.49,32389.98,1.476879602E7
1463184000,455.41,456.44,457.74,453.58,20360.7,9319128.91
1463270400,456.44,458.11,460.28,455.0,21196.42,9745309.9
1463356800,458.11,454.87,459.57,450.73,36601.5,1.673195401E7
1463443200,454.87,453.25,456.3,451.71,34628.34,1.574182236E7
1463529600,453.25,454.22,456.65,452.35,32606.95,1.488455093E7
1463616000,454.22,442.66,455.19,441.12,59385.1,2.66260975E7
1463702400,442.66,442.11,447.76,435.42,48431.62,2.141531204E7
1463788800,442.11,443.64,445.24,439.73,22999.29,1.021355036E7
1463875200,443.64,439.62,444.24,436.94,28739.45,1.269138229E7
1463961600,439.62,443.69,444.99,438.24,35897.23,1.588593369E7
1464048000,443.69,446.11,447.9,442.02,33214.62,1.483767176E7
1464134400,446.11,449.78,451.21,445.35,37716.29,1.695410543E7
1464220800,449.78,453.3,454.25,447.67,37715.9,1.709332723E7
1464307200,453.3,474.05,479.22,452.71,135674.57,6.389498738E7
1464393600,474.05,524.22,531.76,467.05,150172.04,7.540071107E7
1464480000,524.22,516.05,548.04,493.22,152570.22,8.075330133E7
1464566400,516.05,532.26,544.18,512.81,77528.43,4.143316543E7
1464652800,532.26,528.92,546.92,513.15,114080.03,6.089641169E7
1464739200,528.92,537.4,542.26,521.3,72406.45,3.874266086E7
1464825600,537.4,537.1,541.55,530.47,52877.98,2.838069871E7
1464912000,537.1,567.03,573.72,534.34,106250.27,5.946431087E7
1464998400,567.03,571.95,592.68,560.87,87411.46,5.035351734E7
1465084800,571.95,574.91,583.64,567.77,64520.22,3.723399418E7
1465171200,574.91,583.58,586.73,571.67,63682.81,3.713108656E7
1465257600,583.58,575.58,591.32,543.63,84694.25,4.908247271E7
1465344000,575.58,580.51,582.44,567.78,49604.16,2.870621631E7
1465430400,580.51,574.69,580.71,569.26,48613.35,2.801057591E7
1465516800,574.69,577.89,579.26,571.14,45501.86,2.629086662E7
1465603200,577.89,591.6,592.61,576.29,42217.02,2.479044126E7
1465689600,591.6,666.55,683.85,592.79,217379.53,1.3968463033E8
1465776000,666.55,700.07,718.24,652.78,216731.32,1.4944254873E8
1465862400,700.07,685.14,702.52,654.69,135648.79,9.245834924E7
1465948800,685.14,690.77,695.07,670.45,78620.97,5.38635689E7
1466035200,690.77,761.21,769.73,687.43,229569.22,1.6970464702E8
1466121600,761.21,743.9,771.89,704.21,215870.36,1.6030236032E8
1466208000,743.9,753.77,776.04,727.13,120525.37,9.105699379E7
1466294400,753.77,761.04,765.1,740.38,60445.37,4.580598062E7
1466380800,761.04,733.97,764.6,717.41,112290.09,8.363761746E7
1466467200,733.97,667.38,732.23,626.05,248083.39,1.6682842588E8
1466553600,667.38,590.56,677.8,586.6,202320.1,1.2955079589E8
1466640000,590.56,620.84,629.55,539.28,261739.44,1.5428912968E8
1466726400,620.84,656.89,687.39,616.41,196694.45,1.2899081706E8
1466812800,656.89,663.52,688.1,640.79,100457.69,6.744214107E7
1466899200,663.52,625.41,665.19,609.9,88928.71,5.640308815E7
1466985600,625.41,644.66,650.34,615.22,99812.97,6.374713715E7
1467072000,644.66,644.89,659.27,634.26,76657.93,4.967383024E7
1467158400,644.89,636.54,645.91,621.76,80218.82,5.089809364E7
1467244800,636.54,670.02,673.04,631.24,88203.81,5.821506266E7
1467331200,670.02,674.57,685.11,661.09,92227.36,6.239448064E7
1467417600,674.57,698.06,700.46,671.46,67380.47,4.655579693E7
1467504000,698.06,661.64,701.49,644.61,99268.29,6.659145699E7
1467590400,661.64,675.16,679.03,644.04,63905.01,4.275693548E7
1467676800,675.16,663.67,679.19,657.31,54642.8,3.668726423E7
1467763200,663.67,672.7,678.39,662.24,47049.5,3.170810051E7
1467849600,672.7,635.25,676.19,604.95,153608.21,9.763934203E7
1467936000,635.25,662.78,663.43,630.17,75892.55,4.924301102E7
1468022400,662.78,651.83,663.49,620.68,96013.13,6.206120733E7
1468108800,651.83,647.11,651.98,636.8,29256.82,1.895576648E7
1468195200,647.11,646.71,657.47,639.97,45941.77,2.992566734E7
1468281600,646.71,670.56,673.19,644.56,66591.48,4.404749967E7
1468368000,670.56,661.15,672.02,656.04,62958.21,4.179146425E7
1468454400,661.15,657.25,661.88,646.31,48196.92,3.174849683E7
1468540800,657.25,664.2,667.46,656.5,35830.56,2.381785665E7
1468627200,664.2,660.69,665.41,655.72,20385.0,1.355755705E7
1468713600,660.69,676.33,680.94,660.13,46840.6,3.16146105E7
1468800000,676.33,670.38,680.42,664.61,42576.77,2.881084441E7
1468886400,670.38,671.1,673.24,663.63,30395.36,2.040188527E7
1468972800,671.1,664.4,672.29,659.51,37562.71,2.507506639E7
1469059200,664.4,664.62,666.51,657.82,32164.64,2.135130978E7
1469145600,664.62,651.11,669.44,645.69,65894.84,4.328342935E7
1469232000,651.11,655.16,658.17,647.98,29884.68,1.954465454E7
1469318400,655.16,659.29,664.21,651.03,29815.62,1.964234673E7
1469404800,659.29,654.0,662.51,651.08,34383.06,2.256455446E7
1469491200,654.0,654.38,657.76,643.49,49388.21,3.217757858E7
1469577600,654.38,654.54,659.08,646.04,29885.7,1.956853149E7
1469664000,654.54,654.13,657.96,650.81,28112.8,1.845258366E7
1469750400,654.13,655.43,657.4,650.99,27043.62,1.775792048E7
1469836800,655.43,654.74,657.55,652.06,19354.41,1.272175554E7
1469923200,654.74,621.87,654.92,621.42,62887.74,3.991806614E7
1470009600,621.87,607.0,627.89,603.55,66660.27,4.122929883E7
1470096000,607.0,513.43,613.75,471.36,130913.66,7.533859554E7
1470182400,513.43,566.44,573.06,514.09,85930.35,4.717075156E7
1470268800,566.44,576.22,584.89,559.5,44823.44,2.572547116E7
1470355200,576.22,574.66,579.97,565.81,27885.51,1.599289037E7
1470441600,574.66,586.45,596.68,565.33,25382.28,1.467684126E7
1470528000,586.45,590.85,596.01,580.87,26202.24,1.54915231E7
1470614400,590.85,589.24,594.24,585.41,24880.83,1.472681156E7
1470700800,589.24,585.25,591.2,581.1,25971.47,1.530427791E7
1470787200,585.25,590.94,600.52,580.87,49568.68,2.937678381E7
1470873600,590.94,587.84,599.15,585.39,39824.58,2.364095251E7
1470960000,587.84,587.14,591.14,582.2,25501.78,1.500945298E7
1471046400,587.14,584.59,590.07,582.81,19303.82,1.135775081E7
1471132800,584.59,569.06,585.8,559.93,33065.8,1.897009463E7
1471219200,569.06,566.95,574.97,559.28,33771.15,1.921897296E7
1471305600,566.95,580.19,583.38,563.38,37689.33,2.163408315E7
1471392000,580.19,572.34,581.1,568.66,32760.8,1.888674155E7
1471478400,572.34,573.39,579.53,570.83,30389.41,1.750967971E7
1471564800,573.39,574.56,577.86,566.25,25530.44,1.470142629E7
1471651200,574.56,582.61,583.5,572.28,23119.79,1.341684363E7
1471737600,582.61,580.66,585.32,577.84,14160.18,8294321.53
1471824000,580.66,587.47,591.9,577.13,33558.61,1.965805808E7
1471910400,587.47,583.56,589.87,578.61,32082.32,1.877236953E7
1471996800,583.56,579.66,584.47,576.82,28057.04,1.633714109E7
1472083200,579.66,577.96,580.71,570.81,32733.65,1.888534963E7
1472169600,577.96,579.37,582.73,575.83,21168.38,1.232928975E7
1472256000,579.37,570.35,580.41,567.25,18686.65,1.074721953E7
1472342400,570.35,574.98,576.32,569.21,12824.95,7377921.72
1472428800,574.98,574.23,578.61,571.38,23862.95,1.376085422E7
1472515200,574.23,577.32,579.94,572.51,27480.29,1.589535476E7
1472601600,577.32,573.88,578.25,571.69,24933.77,1.433879545E7
1472688000,573.88,571.99,704.97,569.37,25872.2,1.486016425E7
1472774400,571.99,575.29,577.6,569.3,26612.15,1.531575566E7
